fichier,siren,cloture,nom,ville,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,cac_certifie,statut,score,niveau,pts_rent,pts_soli,pts_liqu,pts_auto,pts_gouv,error
424979060_31122014.pdf,,2014-12-31,ADEPES,RAMONVILLE SAINT AGNE,173247,-27954,-27346,-62621,4330,73191,76,false,deficit,12,E,6.9,0,1.0,3.6,0,
429778640_31122006.pdf,,2006-12-31,LES JARDINS DU PLATEAU PICARD,AVRECHY,947770,-45785,6983,103172,43577,509112,66,true,ambigu,36,D,12.6,6.3,1.8,5.1,10,
429778640_31122007.pdf,,2007-12-31,LES JARDINS DU PLATEAU PICARD,AVRECHY,961114,-44752,18750,283861,18952,461011,63,true,ambigu,48,C,12.7,19.2,0.8,5.6,10,
429778640_31122008.pdf,,2008-12-31,LES JARDINS DU PLATEAU PICARD,AVRECHY,942042,-35223,17740,285002,29192,477701,59,true,ambigu,49,C,13.1,18.6,1.2,6.1,10,
429778640_31122009.pdf,,2009-12-31,LES JARDINS DU PLATEAU PICARD,AVRECHY,1116172,-58124,-8422,344224,207374,721048,62,true,deficit,50,C,12.4,14.9,7.4,5.7,10,
432970622_31122013.pdf,,2013-12-31,ASSOCIATION FORCES,ABYMES,634965,318656,312006,707691,585782,771500,97,false,excedent,76,B,30,25,20,0.5,0,
432970622_31122014.pdf,,2014-12-31,ASSOCIATION FORCES,LES ABYMES,235423,-139209,-304544,403147,423163,491210,86,false,deficit,47,C,0,25,20,2.1,0,
432970622_31122015.pdf,,2015-12-31,FORCES - Villa LYCAON,LES ABYMES,347202,-13234,20420,382349,382688,470648,85,false,ambigu,60,B,13.1,25,20,2.3,0,
432970622_31122015_rectif1.pdf,432970622,,,,,,,,,,,,,,,,,,,,scoring error: TypeError: String can't be coerced into Float
433298387_30062007.pdf,43329838700013,2007-06-30,STADE DIJONNAIS COTE D'OR,LONGVIC,923170,-16409,3137,36032,38141,256925,50,true,ambigu,38,D,14.1,4.4,1.7,7.5,10,
433298387_30062008.pdf,43329838700013,2008-06-30,STADE DIJONNAIS COTE D'OR,LONGVIC,861358,-73136,0,62321,11786,330767,53,true,ambigu,34,D,10.8,5.9,0.5,7.1,10,
433298387_30062009.pdf,,2009-06-30,STADE DIJONNAIS COTE D'OR,LONGVIC,722539,-126647,0,60505,49035,395093,70,true,ambigu,28,D,6.2,4.8,2.7,4.5,10,
433298387_30062017.pdf,,2017-06-30,ASSOCIATION STADE DIJONNAIS ASSOCIATION,LONGVIC,620478,-104156,-269559,-100761,20505,553078,44,false,deficit,16,E,6.6,0,1.3,8.4,0,
433298387_30062018.pdf,,2018-06-30,ASSOCIATION STADE DIJONNAIS,LONGVIC,631495,-124840,134768,12504,42681,571475,46,false,ambigu,17,E,5.1,0.7,2.7,8.1,0,
433298387_30062019.pdf,,2019-06-30,ASSOCIATION STADE DIJONNAIS,LONGVIC,1252152,419971,457921,448923,32706,1046914,22,false,excedent,56,C,30,13.4,1.0,11.7,0,
433298387_30062020.pdf,,2020-06-30,ASSOCIATION STADE DIJONNAIS,LONGVIC,463080,-137250,-292793,134628,38238,953230,54,false,deficit,15,E,0.2,4.4,3.3,6.9,0,
433298387_30062021.pdf,004999,2021-06-30,ASSOC STADE DIJONNAIS,DIJON,9015,33289,-24242,93591,73264,795060,2874,false,ambigu,54,C,30,3.7,20,0,0,
438783698_31122013.pdf,,2013-12-31,ASSOCIATION ECOPAL,GRANDE SYNTHE,564769,34895,33776,317841,209049,425194,87,false,excedent,58,C,18.1,23.4,14.8,2.0,0,
438783698_31122014.pdf,,2014-12-31,ASSOCIATION ECOPAL,GRANDE SYNTHE,487675,62339,62339,380180,198769,491636,64,false,excedent,67,B,21.4,24.2,16.3,5.4,0,
438783698_31122015.pdf,,2015-12-31,ASSOCIATION ECOPAL,,315448,-12236,-14383,365796,249982,485464,68,false,deficit,61,B,13.1,23.5,20,4.8,0,
438783698_31122016.pdf,,2016-12-31,ASSOCIATION ECOPAL,,285332,-116607,-116607,249189,115357,370035,80,false,deficit,40,C,0,21.0,16.2,3.0,0,
438783698_31122017.pdf,,2017-12-31,ASSOCIATION ECOPAL,GRANDE SYNTHE,236968,-128487,-128487,105632,99020,235470,69,false,deficit,35,D,0,14.0,16.7,4.7,0,
438783698_31122018.pdf,,2018-12-31,ASSOCIATION ECOPAL,GRANDE SYNTHE,251995,-100951,-100951,4681,36129,148114,58,false,deficit,13,E,0,1.0,5.7,6.3,0,
438783698_31122020.pdf,,2020-12-31,ASSOCIATION ECOPAL,DUNKERQUE,353415,89645,130111,102000,66267,216465,55,false,excedent,57,C,27.7,14.7,7.5,6.8,0,
438783698_31122021.pdf,,2021-12-31,ASSOCIATION ECOPAL,DUNKERQUE,286507,18096,16060,118059,46478,218508,70,true,excedent,56,C,18.2,16.9,6.5,4.5,10,
438783698_31122022.pdf,,2022-12-31,ASSOCIATION ECOPAL,DUNKERQUE,356011,-23769,1456,119516,60943,237664,70,true,ambigu,49,C,11.7,15.7,6.8,4.5,10,
438783698_31122023.pdf,,2023-12-31,Association ECOPAL,DUNKERQUE,283820,16576,16583,136099,169214,296259,66,true,excedent,67,B,17.9,14.4,20,5.1,10,
438783698_31122024.pdf,,2024-12-31,Association ECOPAL,DUNKERQUE,309439,-44464,-57532,78567,189854,251766,60,true,deficit,54,C,7.8,9.8,20,6.0,10,
443673876_31122008.pdf,443673876,,,,,,,,,,,,,,,,,,,,"Anthropic::Errors::BadRequestError: {:url=>""https://api.anthropic.com/v1/messages"", :status=>400, :body=>{:type=>""error"", :error=>{:type=>""invalid_request_error"", :message=>""messages.0.content.0.pdf.source.base64.data: The PDF specified "
443673876_31122009.pdf,,2009-12-31,ASSOCIATION JEUNESSE 2000,SAINTE-CLOTILDE,382897,22826,-26204,-31216,18055,50952,97,false,deficit,20,D,18.0,0,1.9,0.5,0,
443673876_31122010.pdf,,2010-12-31,JEUNESSE 2000,SAINTE CLOTILDE,868394,47174,27074,-4142,207927,293322,93,true,excedent,38,D,17.7,0,9.6,1.1,10,
443673876_31122011.pdf,,2011-12-31,JEUNESSE 2000,SAINTE CLOTILDE,1164756,-88830,-88830,-92972,127682,340658,83,false,deficit,18,E,11.2,0,4.4,2.6,0,
443673876_31122012.pdf,,2012-12-31,JEUNESSE 2000,SAINTE CLOTILDE,1098293,-94966,-94966,-187938,112841,211531,87,false,deficit,17,E,10.7,0,4.1,2.0,0,
450289392_30092019.pdf,,2018-12-31,ASSO° IREN,STE CLOTILDE,281116,-33379,-35039,-17552,33938,126906,81,false,deficit,17,E,9.1,0,4.8,2.9,0,
450289392_31122014.pdf,,2014-12-31,IREN - Institut Régional d'Education Nutritionnelle,Saint-Denis,302251,8933,16765,-36903,102337,178405,72,true,excedent,44,C,16.5,0,13.5,4.2,10,
450289392_31122017.pdf,,2017-12-31,IREN,SAINT DENIS,331816,890,3481,17486,89746,191098,77,false,excedent,32,D,15.1,2.9,10.8,3.5,0,
484543194_31122024.pdf,484543194,2024-12-31,ASS ROCK EN STOCK OPALE,ETAPLES,318877,-9055,366,-63541,57540,78394,70,false,ambigu,25,D,13.6,0,7.2,4.5,0,
490108925_28062022.pdf,490108925,2021-12-31,ESPACE SOCIAL ALOUETTE ANIMATION,PESSAC,548446,27736,27559,303132,247531,378804,67,true,excedent,76,B,17.5,25,18.1,5.0,10,
490108925_31122006.pdf,49010892500010,2006-12-31,Association Alouette Animation,PESSAC,508266,19173,15187,133240,87904,176228,91,true,excedent,59,C,16.9,23.6,6.9,1.3,10,
490108925_31122007.pdf,490108925,2007-12-31,ALOUETTE ANIMATION,PESSAC,540517,5087,2327,135567,131080,191189,85,true,excedent,60,B,15.5,22.2,9.7,2.3,10,
490108925_31122008.pdf,490108925,2008-12-31,ALOUETTE ANIMATION,PESSAC,577741,18155,18397,177370,118479,225373,87,true,excedent,61,B,16.6,24.6,8.2,2.0,10,
490108925_31122009.pdf,49010892500010,2009-12-31,ALOUETTE ANIMATION,PESSAC,567119,14349,10179,187549,119275,227380,86,true,excedent,62,B,16.3,25,8.4,2.1,10,
490108925_31122010.pdf,49010892500010,2010-12-31,ALOUETTE ANIMATION,PESSAC,489044,18146,16153,203702,163170,243229,71,true,excedent,70,B,16.9,25,13.3,4.4,10,
490108925_31122012.pdf,490108925,2012-12-31,ALOUETTE ANIMATION,PESSAC,532352,-51666,-50091,164444,205658,266494,74,true,deficit,59,C,10.1,19.3,15.5,3.9,10,
490108925_31122013.pdf,490108925,2013-12-31,ALOUETTE ANIMATION,PESSAC,507438,-4505,-2627,161818,202510,262379,74,true,deficit,64,B,14.6,19.3,16.0,3.9,10,
490108925_31122014.pdf,490108925,2014-12-31,ALOUETTE ANIMATION,PESSAC,527191,42279,30135,191953,220612,278830,69,true,excedent,72,B,19.0,21.5,16.7,4.7,10,
490108925_31122014_rectif1.pdf,490108925,2014-12-31,ALOUETTE ANIMATION,PESSAC,527191,42279,30135,191953,219815,278830,69,true,excedent,72,B,19.0,21.5,16.7,4.7,10,
490108925_31122015.pdf,490108925,2015-12-31,ALOUETTE ANIMATION,PESSAC,518310,15822,19855,211807,211360,270703,65,true,excedent,73,B,16.5,24.5,16.3,5.3,10,
490108925_31122016.pdf,490108925,2016-12-31,ALOUETTE ANIMATION,PESSAC,474267,25280,24305,236112,240501,295200,71,true,excedent,77,B,17.7,25.0,20,4.4,10,
490108925_31122017.pdf,490108925,2017-12-31,ALOUETTE ANIMATION,PESSAC,501540,10185,21893,258006,241556,325953,70,true,excedent,75,B,16.0,24.7,19.3,4.5,10,
490108925_31122018.pdf,490108925,2018-12-31,ALOUETTE ANIMATION,PESSAC,485099,-12340,-16623,241382,233075,324547,66,true,deficit,71,B,13.7,23.2,19.2,5.1,10,
490108925_31122019.pdf,490108925,2019-12-31,ALOUETTE ANIMATION,PESSAC,511013,1727,3382,244764,248446,328086,62,true,excedent,74,B,15.2,23.3,19.4,5.7,10,
490108925_31122020.pdf,881802581,2020-12-31,ESPACE SOCIAL ALOUETTE ANIMATION,PESSAC,,,,,,,,false,,8,E,0,0,0,7.5,0,
490108925_31122021.pdf,490108925,2021-12-31,ESPACE SOCIAL ALOUETTE ANIMATION,PESSAC,548446,27736,27559,303132,247531,378804,67,true,excedent,76,B,17.5,25,18.1,5.0,10,
490108925_31122022.pdf,490108925,2022-12-31,ESPACE SOCIAL ALOUETTE ANIMATION,PESSAC,511629,-16457,-11963,298494,232394,369852,66,true,deficit,72,B,13.4,25,18.2,5.1,10,
490533262_31122013.pdf,,2013-12-31,Association OBJECTIF PREVENTION MARTINIQUE,Fort-de-France,342278,49818,42977,61648,59274,173538,86,false,excedent,42,C,22.3,11.1,6.9,2.1,0,
490533262_31122014.pdf,,2014-12-31,Association OBJECTIF PREVENTION MARTINIQUE,Fort-de-France,526870,4510,4955,75939,103402,221326,77,true,excedent,48,C,15.4,10.7,7.9,3.5,10,
490533262_31122015.pdf,,2015-12-31,Association OBJECTIF PREVENTION MARTINIQUE,Le Lamentin,529848,9228,4036,71105,53516,181153,88,true,excedent,44,C,15.9,12.3,4.0,1.8,10,
502654007_31122016.pdf,50265400700033,2016-12-31,Association PROXISANTE,FLOIRAC,238490,67600,1375,-48160,76404,84190,70,true,excedent,57,C,29.2,0,12.8,4.5,10,
502654007_31122017.pdf,50265400700033,2017-12-31,Association PROXISANTE,FLOIRAC,519078,204251,25161,-22999,160812,284078,87,true,excedent,54,C,30,0,12.4,2.0,10,
504817503_31122008.pdf,,2008-12-31,Le Lieu du Design en Ile de France,Paris,512732,0,5416,1712351,644499,2000111,99,false,excedent,60,B,15.0,25,20,0.2,0,
504817503_31122009.pdf,,2009-12-31,Le Lieu du Design en Ile de France,Paris,3192052,126501,277594,283009,372359,3172687,59,true,excedent,41,C,17.0,2.8,4.7,6.1,10,
504817503_31122010.pdf,,2010-12-31,Le Lieu du Design en Ile de France,Paris,3287340,-253872,-4965,278044,475633,2832465,49,true,ambigu,38,D,11.1,3.1,5.8,7.7,10,
504817503_31122011.pdf,,2011-12-31,Le Lieu du Design en Ile de France,Paris,3312288,-121952,155326,433371,256721,2772605,48,true,ambigu,39,D,13.2,4.9,3.1,7.8,10,
504817503_31122012.pdf,,2012-12-31,Le Lieu du Design en Ile-de-France,Paris,2552695,-1827,220242,653612,711528,2843316,72,true,ambigu,48,C,15.0,7.2,11.1,4.2,10,
504817503_31122013.pdf,,2013-12-31,Le Lieu du Design en Ile-de-France,Paris,2382622,-218746,-37006,932541,909031,2769022,77,true,deficit,50,C,10.4,10.5,15.3,3.5,10,
504817503_31122014.pdf,,2014-12-31,Le Lieu du Design en Ile-de-France,Paris,3620221,2666,148973,1507717,848427,2137592,49,true,excedent,64,B,15.0,22.0,9.4,7.7,10,
504817503_31122015.pdf,,2015-12-31,Le Lieu du Design en Ile de France,Paris,1939051,-225615,-199391,1273403,912215,2084137,82,true,deficit,60,B,9.2,19.1,18.8,2.7,10,
519702138_31122020.pdf,,2020-12-31,ASSOCIATION LA CORDEE,GRENOBLE,350392,31751,25109,14446,56450,68291,71,true,excedent,47,C,19.5,6.6,6.4,4.4,10,
531850949_31122011.pdf,,2011-12-31,GLOBAL EDITORS NETWORK « GEN » RESEAU MONDIAL DES REDACTEURS EN CHEF,PARIS,195924,633,56889,56889,50000,79664,2,true,excedent,72,B,15.2,22.3,10.2,14.7,10,
531850949_31122012.pdf,,2012-12-31,GLOBAL EDITORS NETWORK - GEN,PARIS,452507,136104,133412,133412,6121,147069,2,true,excedent,80,A,30,25,0.5,14.7,10,
531850949_31122013.pdf,,2013-12-31,Association GLOBAL EDITORS NETWORK - GEN,PARIS,1068227,182305,184651,380953,83624,161254,1,true,excedent,77,B,23.5,25,3.1,14.9,10,
531850949_31122014.pdf,,2014-12-31,Association GLOBAL EDITORS NETWORK - GEN,PARIS,1169272,156583,144484,236169,15308,152716,10,true,excedent,71,B,21.7,25,0.5,13.5,10,
531850949_31122015.pdf,,2015-12-31,Association GLOBAL EDITORS NETWORK - GEN,PARIS,1002951,78704,57658,178810,108,257499,35,true,excedent,60,B,18.9,21.7,0.0,9.8,10,
531850949_31122016.pdf,,2016-12-31,GLOBAL EDITORS NETWORK - GEN,PARIS,952747,50909,52025,126786,13916,477960,25,true,excedent,48,C,17.7,8.3,0.6,11.3,10,
531850949_31122017.pdf,,2017-12-31,GLOBAL EDITORS NETWORK - GEN,PARIS,1160235,-81152,-73385,-200171,100,399142,8,true,deficit,35,D,11.5,0,0.0,13.8,10,
531945566_31072018.pdf,,2018-07-31,Association ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,412261,-21567,2703,-36142,0,4953,81,false,ambigu,15,E,12.4,0,0.0,2.9,0,
531945566_31072019.pdf,,2019-07-31,Association ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,465388,-59599,4279,-31863,30,30707,70,false,ambigu,13,E,8.6,0,0.0,4.5,0,
531945566_31072021.pdf,531945566,2021-07-31,ASSOCIATION ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,526840,12873,21222,6800,693,73609,70,false,excedent,24,D,16.2,2.9,0.1,4.5,0,
531945566_31072022.pdf,531945566,2022-07-31,ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,661544,21045,20701,27501,0,151446,62,false,excedent,28,D,16.6,5.7,0.0,5.7,0,
531945566_31072023.pdf,531945566,2023-07-31,ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,840135,-282875,-301821,-304055,0,151460,63,false,deficit,6,E,0,0,0.0,5.6,0,
531945566_31122020.pdf,,2020-07-31,Association ENFANTS DE NEPTUNE TOURCOING LILLE METROPOLE,TOURCOING,447225,25042,17441,-14422,44107,119865,69,false,excedent,26,D,17.8,0,3.9,4.7,0,
775624737_31122006.pdf,,2006-12-31,CRES - Comité Régional d'Education pour la Santé,LOOS,1903022,-122183,2798,42162,620085,845925,86,true,ambigu,39,D,11.8,1.6,13.0,2.1,10,
775624737_31122007.pdf,,2007-12-31,Comité Régional d'Education pour la Santé,Loos,869920,42167,10325,820860,0,850706,95,true,excedent,53,C,17.4,25,0.0,0.8,10,
775624737_31122008.pdf,,2008-12-31,INSTANCE REGIONALE D'EDUCATION ET DE PROMOTION DE LA SANTE NORD PAS DE CALAIS,DUNKERQUE,868078,0,2000,780466,671748,868078,37,true,excedent,80,A,15.0,25,20,9.5,10,
775624737_31122009.pdf,,2009-12-31,Instance Régionale d'Education et de Promotion de la Santé Nord Pas de Calais,Dunkerque,1921599,,1672,1361509,621161,1925331,28,true,excedent,71,B,15.0,22.1,12.9,10.8,10,
775624737_31122010.pdf,,2010-12-31,INSTANCE REGIONALE D'EDUCATION ET DE PROMOTION DE LA SANTE NORD PAS DE CALAIS,DUNKERQUE,1970457,-17787,-17787,7201,969372,1085826,33,true,deficit,55,C,14.5,0.2,19.7,10.1,10,
776115321_31122006.pdf,,2006-12-31,ASSOCIATION ALAD,MENDE,2054152,-80554,-20938,714455,562564,1118331,3,false,deficit,59,C,13.0,20.0,11.0,14.6,0,
776115321_31122006_rectif1.pdf,,2006-12-31,Association ALAD,Mende,2054152,-80554,-20938,714455,562564,1118331,3,true,deficit,69,B,13.0,20.0,11.0,14.6,10,
776115321_31122007.pdf,,2007-12-31,Association ALAD,MENDE,2210189,-7550,12779,719376,640949,1236063,3,false,ambigu,59,C,14.8,18.2,11.6,14.6,0,
776115321_31122007_rectif1.pdf,776115321,2007-12-31,ASSOCIATION LOZERIENNE D'AIDE A DOMICILE,MENDE,2210189,-7550,12779,719376,640949,1236063,3,true,ambigu,69,B,14.8,18.2,11.6,14.6,10,
776951436_31122006.pdf,,2006-12-31,Association AMFPAD,TOULOUSE,8226826,35513,35513,875803,1379488,3968278,0,true,excedent,54,C,15.2,6.9,6.7,15.0,10,
776951436_31122007.pdf,,2007-12-31,ASSOCIATION AMFPAD,TOULOUSE,8870515,-67456,31680,907483,1149825,4001499,1,true,ambigu,52,C,14.6,7.1,5.2,14.9,10,
776951436_31122008.pdf,,2008-12-31,ASSOCIATION AMFPAD,TOULOUSE,9272452,-276673,-138407,769077,1182937,4064358,1,true,deficit,49,C,13.5,5.9,5.1,14.9,10,
776951436_31122009.pdf,,2009-12-31,ASSOCIATION AMFPAD,TOULOUSE,9400933,-238505,-190743,578334,1228773,3980355,0,true,deficit,48,C,13.7,4.5,5.2,15.0,10,
777275520_31122009.pdf,,2009-12-31,ADOM 82,CASTELSARRASIN,4100483,-111525,-111525,410271,808829,1721626,1,true,deficit,54,C,13.6,7.4,7.9,14.9,10,
777275520_31122010.pdf,,2010-12-31,ADOM 82,CASTELSARRASIN,4039834,-107616,-109244,655218,102768,1548730,0,true,deficit,53,C,13.7,13.2,1.0,15.0,10,
777275520_31122011.pdf,,2011-12-31,ADOM 82,CASTELSARRASIN,4046113,47522,47522,355673,730401,1568821,0,true,excedent,55,C,15.6,7.1,7.2,15.0,10,
777275520_31122012.pdf,,2012-12-31,ADOM 82,CASTELSARRASIN,3989800,-56435,-56435,300134,389351,1533560,2,true,deficit,49,C,14.3,6.1,3.9,14.7,10,
777275520_31122013.pdf,,2013-12-31,ADOM 82,CASTELSARRASIN,3906414,9835,9835,309968,403648,1482169,3,true,excedent,50,C,15.1,6.5,4.1,14.6,10,
777275520_31122014.pdf,,2014-12-31,ADOM 82,CASTELSARRASIN,4011163,28534,25295,331069,202600,1501705,4,true,excedent,49,C,15.4,6.9,2.0,14.4,10,
777275520_31122015.pdf,,2015-12-31,ADOM 82,CASTELSARRASIN,3994130,75027,69625,398598,569116,1562465,5,true,excedent,54,C,15.9,8.0,5.7,14.3,10,
777275520_31122016.pdf,,2016-12-31,ADOM 82,CASTELSARRASIN,3901431,-4975,-1612,26754,599308,1449021,4,true,deficit,46,C,14.9,0.6,6.1,14.4,10,
777574179_31122008.pdf,,2008-12-31,Maison Familiale d'Education et d'Orientation de Kerozar,,1104496,,17041,,,1104496,,false,excedent,23,D,15.0,0.0,0.0,7.5,0,
777574179_31122009.pdf,,2009-12-31,MAISON FAMILIALE D'EDUCATION ET D'ORIENTATION DE KEROZAR,MORLAIX,1358335,-83759,9068,719649,319742,1084710,60,true,ambigu,58,C,11.9,20.7,9.4,6.0,10,
777574179_31122016.pdf,,2016-12-31,Maison Familiale d'Education et d'Orientation de Kérozar,Morlaix,1275669,-220180,-208614,252655,100079,1677105,61,true,deficit,30,D,6.4,4.7,3.1,5.9,10,
777574179_31122017.pdf,,2017-12-31,MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE KEROZAR,MORLAIX,1196856,-200400,-92649,811994,3451,1485889,52,true,deficit,41,C,6.6,17.1,0.1,7.2,10,
777574179_31122018.pdf,,2018-12-31,Maison Familiale Rurale d'Éducation et d'Orientation de Kérozar,Morlaix,1031663,-47652,-67223,-185061,58531,1354095,58,true,deficit,31,D,12.7,0,2.3,6.3,10,
777574179_31122020.pdf,,2020-12-31,Association Maison Familiale d'Education et d'Orientation de Kerozar,Morlaix,1100366,12786,-11990,-593395,115528,1242830,62,true,ambigu,36,D,15.6,0,4.2,5.7,10,
777574179_31122021.pdf,,2021-12-31,Maison Familiale D'Education Et D'Orientation De Kerozar,MORLAIX,1086102,16191,19614,-573781,71386,1132964,57,true,excedent,35,D,15.7,0,2.6,6.5,10,
777574179_31122022.pdf,,2022-12-31,Maison Familiale D'Education Et D'Orientation De Kerozar,Morlaix,1009192,-99540,-106717,-402219,32165,1026473,56,true,deficit,28,D,10.1,0,1.3,6.6,10,
777752023_31122013.pdf,,2013-12-31,LOISIRS ET CULTURES - LES BRUYERES,BREAL SOUS MONTFORT,659242,-63432,-64470,407292,40722,800533,39,false,deficit,38,D,10.2,15.9,2.5,9.2,0,
778176792_31122012.pdf,,2013-12-31,MJC,,300065,0,0,,,,73,false,excedent,19,E,15.0,0,0.0,4.1,0,
778176792_31122013.pdf,,2013-12-31,MJC,,325047,24146,24146,,,,68,false,excedent,24,D,18.7,0,0.0,4.8,0,
778176792_31122014.pdf,,2015-12-31,MJC,,,,-17604,,,,,false,deficit,8,E,0,0,0,7.5,0,
778176792_31122015.pdf,,2015-12-31,MJC,,357076,-27651,-27457,95022,101305,110820,61,false,deficit,53,C,11.1,25,11.3,5.9,0,
778176792_31122016.pdf,,2016-12-31,MJC,,322143,,12799,,,,58,false,excedent,21,D,15.0,0,0.0,6.3,0,
778176792_31122017.pdf,,2017-12-31,MJC,VOUZIERS,296586,-21565,-18969,33173,72528,113640,63,false,deficit,36,D,11.4,9.1,9.8,5.6,0,
778176792_31122018.pdf,,2018-12-31,MJC,,290870,2853,-3190,,,,62,false,ambigu,21,D,15.5,0,0.0,5.7,0,
778176792_31122020.pdf,,2020-12-31,Maison des Jeunes et de la Culture Lucie Aubrac,CHATILLON-SUR-SEINE,276749,24785,26054,43064,30816,118918,61,true,excedent,51,C,19.5,11.3,4.5,5.9,10,
778176792_31122021.pdf,,2021-12-31,Maison des Jeunes et de la Culture Lucie Aubrac,CHATILLON-SUR-SEINE,217863,25007,25007,44850,59940,102994,74,true,excedent,59,C,20.7,13.6,11.0,3.9,10,
779221985_31122006.pdf,,2006-12-31,AIDE A DOMICILE AUX MERES ET AUX FAMILLES DU PUY-DE-DOME,CLERMONT FERRAND,,,,,,,,false,,8,E,0,0,0,7.5,0,
779221985_31122007.pdf,,2007-12-31,AIDE A DOMICILE AUX MERES ET AUX FAMILLES DU PUY-DE-DOME,CLERMONT FERRAND,,,,,,,,true,,18,E,0,0,0,7.5,10,
779221985_31122008.pdf,,2008-12-31,AIDE A DOMICILE AUX MERES ET AUX FAMILLES DU PUY-DE-DOME,CLERMONT FERRAND,,,,,,,,true,,18,E,0,0,0,7.5,10,
779639202_31122007.pdf,,2007-12-31,ADPAH,VIENNE CEDEX,5868923,5703811,5868923,837679,820147,1407806,0,false,excedent,69,B,30,18.6,5.6,15.0,0,
779639202_31122008.pdf,424383277,2008-12-31,ADPAH,VIENNE CEDEX,1278090,-6450,-6450,28893,110202,1289394,0,false,deficit,34,D,14.7,0.7,3.4,15.0,0,
779639202_31122009.pdf,,2009-12-31,ADPAH,VIENNE,6147515,-460443,-460443,-494910,163618,1006049,5,false,deficit,27,D,11.3,0,1.1,14.3,0,
779639202_31122011.pdf,,2011-12-31,ADPAH,,6417885,-394054,-394054,237679,101208,672971,5,false,deficit,38,D,11.9,11.0,0.6,14.3,0,
791079858_31122018.pdf,,2018-12-31,ASSOCIATION AMAPA,,91138190,110211,248413,4331745,16532598,40106631,0,false,excedent,41,C,15.1,3.4,7.3,15.0,0,
791079858_31122019.pdf,,2019-12-31,ASSOCIATION AMAPA,,99969891,1796073,457733,4789478,12190234,46312489,0,false,excedent,39,D,15.9,3.2,4.9,15.0,0,
791079858_31122020.pdf,,2020-12-31,ASSOCIATION AMAPA,,111021597,1866464,317584,40762619,74707192,151246521,2,false,excedent,59,C,15.8,8.4,20,14.7,0,
791079858_31122021.pdf,,2021-12-31,ASSOCIATION AMAPA,,120254991,-2352416,-5137826,35740007,14764737,101275816,1,false,deficit,45,C,14.0,11.0,4.9,14.9,0,
804006609_31122016.pdf,,2016-12-31,IMVEC,Saint-André,250655,,1795,,,,87,false,excedent,17,E,15.0,0,0.0,2.0,0,
804006609_31122017.pdf,,2017-12-31,ASSO IMVEC,ST ANDRE,358537,9,1984,18446,24854,107280,87,false,excedent,25,D,15.0,5.4,2.8,2.0,0,
804006609_31122018.pdf,,2018-12-31,ASSO° I.M.V.E.C.,ST ANDRE,402899,13664,1514,14624,29402,177325,94,false,excedent,23,D,16.7,2.6,2.9,0.9,0,
804006609_31122019.pdf,,2019-12-31,ASSO° I.M.V.E.C.,ST ANDRE,409220,20940,16347,26315,18599,113031,63,true,excedent,42,C,17.6,7.3,1.8,5.6,10,
804006609_31122020.pdf,,2020-12-31,ASSO° I.M.V.E.C.,ST ANDRE,341359,-89716,-89931,-37578,5130,150999,82,false,deficit,5,E,1.9,0,0.6,2.7,0,
807681044_31122019.pdf,,2019-12-31,ANNOU SOTI,SAINT-CLAUDE,302942,15752,17933,37366,177529,187323,95,true,excedent,55,C,17.6,6.2,20,0.8,10,
807862446_31122014.pdf,,2014-12-31,ASSOCIATION MAYOTTE ILE PROPRE,PASSAMAINTY,220000,219999,219999,219999,80099,220099,100,false,excedent,70,B,30,25,14.6,0.0,0,
807862446_31122015.pdf,,2015-12-31,MAYOTTE ILE PROPRE,PASSAMAINTY,-34858,-218414,-218545,1454,329,101915,186,false,deficit,0,E,0,0.4,0,0,0,
807862446_31122017.pdf,,2017-12-31,MAYOTTE ILE PROPRE,PASSAMAINTY,262460,48154,8916,78830,47874,164840,100,false,excedent,46,C,24.2,14.9,7.3,0.0,0,
810505180_31122017.pdf,,2017-12-31,ASSOCIATION FOOD2RUE,PARIS,475027,33177,13178,334659,193344,481098,51,false,excedent,64,B,18.5,21.7,16.3,7.4,0,
810505180_31122018.pdf,,2018-12-31,FOOD DE RUE,PARIS,588700,90474,63184,234658,193544,438262,42,true,excedent,71,B,22.7,16.7,13.2,8.7,10,
810505180_31122019.pdf,810505180,2019-12-31,FOOD2RUE,PARIS,854966,-39896,-10363,231786,100460,405056,36,true,deficit,55,C,12.7,17.9,4.7,9.6,10,
810505180_31122020.pdf,,2020-12-31,Food de Rue,PARIS,981252,-17106,12690,213476,100470,374563,30,true,ambigu,57,C,14.1,17.8,4.1,10.5,10,
810505180_31122021.pdf,810505180,2021-12-31,Food de Rue,Paris,867208,-238474,-221818,129257,221565,587924,38,false,deficit,28,D,1.3,6.9,10.2,9.3,0,
811531755_31122018.pdf,,2018-12-31,Openimes Métropole Association de Loi 1901,Nîmes,850755,3533,3533,216690,190306,587561,98,true,excedent,46,C,15.2,11.5,8.9,0.3,10,
