fichier,siren,cloture,nom,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,total_bilan,subv_pct,ratio_rentabilite,ratio_solidite,ratio_liquidite,ratio_resultat_net,cac_certifie,effectif_estime,ape_section,departement,label
433779964_31122022.pdf,433779964,2022-12-31,INITIATIVE CENTRE MANCHE,79078.0,6288.0,-16776.0,746574.0,520116.0,900206.0,32.0,0.07951642681909002,0.8293368406786891,6.577252838969119,-0.21214497078833558,0,1.5,94,50.0,0
433779964_31122023.pdf,433779964,2023-12-31,INITIATIVE CENTRE MANCHE,94532.0,21015.0,18121.0,828695.0,585477.0,984761.0,21.0,0.22230567426903058,0.8415189066179509,6.19342656454957,0.19169170228070917,0,1.5,94,50.0,0
445043326_31122020.pdf,445043326,2020-12-31,Groupe Hospitalier Diaconesses Croix Saint Simon,139376502.0,231904.0,210376.0,773543.0,1973645.0,96991828.0,0.0,0.0016638672708258956,0.007975342005101709,0.014160529010837135,0.001509407948837746,1,1499.0,86,75.0,0
445043326_31122021.pdf,445043326,2021-12-31,GROUPE HOSPITALIER DIACONESSES CROIX SAINT SIMON,147623866.0,-1061334.0,-2813056.0,6872068.0,1298357.0,99821769.0,3.0,-0.0071894472672867134,0.06884338024504455,0.008795034537301712,-0.019055563820554598,0,1499.0,86,75.0,0
445043326_31122022.pdf,445043326,2022-12-31,Groupe Hospitalier Diaconesses Croix Saint Simon,153082950.0,-4751300.0,-5949306.0,-690074.0,1243384.0,93693951.0,3.0,-0.031037421215099396,-0.007365192657955048,0.008122289255596394,-0.0388632829456187,1,1499.0,86,75.0,0
445043326_31122023.pdf,445043326,2023-12-31,Groupement Hospitalier Diaconesses Croix Saint Simon,163254545.0,-3510499.0,-4769995.0,-5460069.0,3049887.0,90716310.0,16.0,-0.021503223692792138,-0.06018839390623362,0.01868178922675629,-0.029218145197734004,1,1499.0,86,75.0,0
479824765_31122021.pdf,479824765,2021-12-31,ASSOCIATION ADMR LES MAISONNEES,5795.0,,,,1537.0,,0.0,,,0.2652286453839517,,1,149.0,87,37.0,0
479824765_31122022.pdf,479824765,2022-12-31,ADMR LES MAISONNEES,8017257.0,23792.0,37975.0,2047546.0,2028670.0,3934987.0,92.0,0.002967598519044606,0.5203437775016791,0.2530379155863408,0.004736657437824433,0,149.0,87,37.0,0
484529862_31122020.pdf,484529862,2020-12-31,ASSOCIATION CERESA,3221924.0,18716.0,22278.0,1732301.0,1010017.0,3544938.0,90.0,0.005808951421572948,0.4886689132503869,0.3134825650760229,0.006914502018048843,0,74.0,88,31.0,0
484529862_31122021.pdf,484529862,2021-12-31,Association CERESA,3650353.0,121949.0,108603.0,1782184.0,1278793.0,3604778.0,87.0,0.03340745401883051,0.494394939161302,0.35032036627690527,0.029751369251138176,0,74.0,88,31.0,0
484529862_31122022.pdf,484529862,2022-12-31,Association CERESA,4245249.0,122517.0,151833.0,1947488.0,1638147.0,3927814.0,89.0,0.02885979126312732,0.49581981224161836,0.38587771883345356,0.03576539326668471,0,74.0,88,31.0,0
484529862_31122023.pdf,484529862,2023-12-31,ASSOCIATION CERESA,4675601.0,-86367.0,-3305.0,2160723.0,1710819.0,4588671.0,87.0,-0.018471849929025168,0.47088209200441694,0.3659035490838504,-0.0007068610003291556,0,74.0,88,31.0,0
502153778_31082020.pdf,502153778,2020-08-31,FONDATION ECOLE LA MACHE,7413748.0,249320.0,143190.0,13091905.0,3276571.0,15671606.0,27.0,0.03362941389429476,0.8353901316814626,0.4419587771259557,0.019314117501700895,1,149.0,85,69.0,0
502153778_31082021.pdf,502153778,2021-08-31,Fondation La Mache,8427811.0,29311.0,87880.0,8769129.0,1772510.0,16136587.0,27.0,0.0034778900476054816,0.5434314579656776,0.21031677146058447,0.01042738143985431,1,149.0,85,69.0,0
502153778_31082022.pdf,502153778,2022-08-31,FONDATION LA MACHE,9211655.0,199638.0,272994.0,15794788.0,1719916.0,24423842.0,27.0,0.021672327068262977,0.6466954707617254,0.1867108570609733,0.029635716926002982,1,149.0,85,69.0,0
502153778_31082023.pdf,502153778,2023-08-31,FONDATION LA MACHE,9980561.0,26916.0,-74757.0,17222623.0,1587563.0,32200176.0,27.0,0.0026968423919256643,0.5348611448583387,0.15906550743991243,-0.007490260317030275,1,149.0,85,69.0,0
513163261_31122022.pdf,513163261,2022-12-31,Fondation Au Cœur de la Famille,1301341.0,-178753.0,-177735.0,541303.0,2230193.0,2230193.0,0.0,-0.13736061493490176,0.24271576495845876,1.71376526214113,-0.13657834495339807,0,,94,75.0,0
513163261_31122023.pdf,513163261,2023-12-31,Fondation au cœur de la famille,1302695.0,38748.0,40796.0,582099.0,1246961.0,1249628.0,0.0,0.029744491227800828,0.46581782738542993,0.9572163860304983,0.03131661670613613,0,,94,75.0,0
513983866_31122020.pdf,513983866,2020-12-31,Association Projet pour la Conservation des Grands Singes (P.C.G.S.),111524.0,43562.0,41279.0,247517.0,307928.0,533081.0,80.0,0.3906065062228758,0.46431405358660316,2.761091782934615,0.3701355761988451,1,,94,75.0,0
513983866_31122021.pdf,513983866,2021-12-31,Association Projet pour la Conservation des Grands Singes (P.C.G.S.),179672.0,38091.0,34940.0,282457.0,299086.0,526859.0,80.0,0.21200298321385636,0.5361149757335454,1.6646222004541609,0.19446547041275214,1,,94,75.0,0
513983866_31122022.pdf,513983866,2022-12-31,Association Projet pour la Conservation des Grands Singes (P.C.G.S.),257251.0,87330.0,84199.0,366656.0,266547.0,473769.0,81.0,0.33947389903246245,0.7739130251240584,1.0361359139517436,0.32730290649987753,1,,94,75.0,0
513983866_31122023.pdf,513983866,2023-12-31,Association Projet pour la Conservation des Grands Singes (P.C.G.S.),257251.0,87330.0,84199.0,366656.0,266547.0,473769.0,81.0,0.33947389903246245,0.7739130251240584,1.0361359139517436,0.32730290649987753,1,,94,75.0,0
530878537_31122020.pdf,530878537,2020-12-31,FONDS DOTATION RADIO COURTOISIE,1660.0,-65.0,1222.0,1301037.0,805369.0,1304157.0,0.0,-0.0391566265060241,0.9976076499991949,485.16204819277107,0.736144578313253,0,,94,75.0,0
530878537_31122021.pdf,530878537,2021-12-31,FONDS DOTATION RADIO COURTOISIE,1462.0,-6440.0,-5167.0,1287949.0,998858.0,1298052.0,0.0,-4.404924760601915,0.9922167987106834,683.2134062927497,-3.5341997264021887,0,,94,75.0,0
530878537_31122022.pdf,530878537,2022-12-31,FONDS DOTATION RADIO COURTOISIE,3421.0,-3398.0,23.0,1422286.0,829032.0,1433190.0,0.0,-0.9932768196433791,0.9923917973192669,242.33615901783105,0.006723180356620871,0,,94,75.0,0
530878537_31122023.pdf,530878537,2023-12-31,FONDS DOTATION RADIO COURTOISIE,18986.0,-7992.0,0.0,2940060.0,1473046.0,2962906.0,0.0,-0.42094174655008954,0.992289326762307,77.58590540398188,0.0,0,,94,75.0,0
534683602_31122020.pdf,534683602,2020-12-31,RESEAU PERINATAL DU VAL DE MARNE,409051.0,6017.0,6229.0,67418.0,390553.0,443852.0,86.0,0.014709657231005424,0.1518929733334535,0.9547782550342133,0.015227930013616884,1,4.0,94,94.0,0
534683602_31122021.pdf,534683602,2021-12-31,Association RESEAU PERINATAL DU VAL DE MARNE,504859.0,7283.0,7469.0,74886.0,401354.0,448645.0,96.0,0.014425809978627696,0.16691593576212818,0.7949823614118001,0.014794229676008549,0,4.0,94,94.0,0
534683602_31122022.pdf,534683602,2022-12-31,RESEAU PERINATAL DU VAL DE MARNE,505031.0,13242.0,13684.0,88571.0,422283.0,459957.0,84.0,0.026220172623066702,0.19256365268927314,0.8361526322146561,0.02709536642305126,1,4.0,94,94.0,0
534683602_31122023.pdf,534683602,2023-12-31,RESEAU PERINATAL DU VAL DE MARNE,519108.0,5961.0,7203.0,95774.0,399040.0,434417.0,80.0,0.011483159573730322,0.22046558951422252,0.7687032370913182,0.013875725282600152,0,4.0,94,94.0,0
537754871_31122020.pdf,537754871,2020-12-31,MAISON POUR TOUS LA BORDERIE,440029.0,-2291.0,-286.0,96577.0,92879.0,161919.0,66.0,-0.0052064750277822595,0.5964525472612849,0.21107472462042273,-0.0006499571619143284,1,14.0,88,57.0,0
537754871_31122021.pdf,537754871,2021-12-31,MAISON POUR TOUS LA BORDERIE,501583.0,-79897.0,-270.0,105724.0,30527.0,160603.0,59.0,-0.15928968884511635,0.6582940542829212,0.06086131308277992,-0.0005382957556376512,1,14.0,88,57.0,0
537754871_31122022.pdf,537754871,2022-12-31,MAISON POUR TOUS LA BORDERIE,653891.0,-73791.0,-260.0,91835.0,25570.0,169290.0,49.0,-0.11284908340992612,0.5424714986118495,0.039104376723337685,-0.00039761978678403586,1,14.0,88,57.0,0
537754871_31122023.pdf,537754871,2023-12-31,MAISON POUR TOUS LA BORDERIE,621034.0,-17919.0,-180.0,95452.0,74612.0,158678.0,60.0,-0.028853492723425772,0.6015452677749908,0.12014157034880538,-0.0002898392036506858,1,14.0,88,57.0,0
538055781_31122020.pdf,538055781,2020-12-31,FEDERATION NATIONALE CAMI,1852680.0,117521.0,117756.0,289082.0,1566067.0,1990270.0,18.0,0.06343297277457521,0.1452476297185809,0.8452981626616577,0.06355981605026233,0,74.0,94,75.0,0
538055781_31122021.pdf,538055781,2021-12-31,FEDERATION NATIONALE CAMI SPORT ET CANCER,2458371.0,331338.0,334531.0,623614.0,2261903.0,3034884.0,22.0,0.13477949422605456,0.20548198876793974,0.9200820380650439,0.13607832178300183,1,74.0,94,75.0,0
538055781_31122022.pdf,538055781,2022-12-31,FEDERATION NATIONALE CAMI,3178489.0,232356.0,231783.0,855397.0,1979183.0,3340256.0,22.0,0.07310265978582905,0.2560872579826217,0.6226804623203037,0.07292238544792824,0,74.0,94,75.0,0
538055781_31122023.pdf,538055781,2023-12-31,FEDERATION NATIONALE CAMI SPORT ET CANCER,3232842.0,-205916.0,-192846.0,662551.0,1368324.0,2621633.0,18.0,-0.06369503984419901,0.252724542298636,0.42325730734752887,-0.05965215745155501,1,74.0,94,75.0,0
539866178_31122020.pdf,539866178,2020-12-31,Union Régionale des Professionnels de Santé des Chirurgiens-Dentistes D'île de France,1032505.0,539483.0,532084.0,6174225.0,958772.0,6495211.0,97.0,0.5224991646529556,0.9505811281573454,0.9285882392821342,0.515333097660544,1,1.5,94,75.0,0
539866178_31122021.pdf,539866178,2021-12-31,Union Régionale des Professionnels de Santé des Chirurgiens-Dentistes D'ile de FRANCE,1075984.0,386920.0,382816.0,6557041.0,1444590.0,6595595.0,90.0,0.35959642522565394,0.9941545834757896,1.3425757260331008,0.3557822421151244,0,1.5,94,75.0,0
539866178_31122023.pdf,539866178,2023-12-31,Union Régionale des Professionnels de Santé des Chirurgiens-Dentistes D'île de France,1147927.0,387969.0,390461.0,7369541.0,2480227.0,7426049.0,95.0,0.33797358194379956,0.9923905700056652,2.1606138717880143,0.34014445169422797,1,1.5,94,75.0,0
753758580_31122020.pdf,753758580,2020-12-31,ASSOCIATION DU CHANTIER STAINOIS D'INSERTION,523472.0,19315.0,24745.0,227766.0,226440.0,287977.0,73.0,0.03689786655255677,0.7909173302034538,0.4325732799462053,0.047270914203625024,1,34.0,88,55.0,0
753758580_31122021.pdf,753758580,2021-12-31,Association du Chantier Stainois d'Insertion,657874.0,45187.0,48322.0,323292.0,312453.0,388220.0,68.0,0.06868640499548546,0.8327546236669929,0.4749435302200725,0.07345175519932388,1,34.0,88,55.0,0
753758580_31122022.pdf,753758580,2022-12-31,ASSOCIATION DU CHANTIER STAINOIS D'INSERTION,768081.0,15652.0,27823.0,297935.0,279309.0,437739.0,72.0,0.020378059084914222,0.6806224713813482,0.3636452405410367,0.03622404407868441,1,34.0,88,55.0,0
753758580_31122023.pdf,753758580,2023-12-31,ASSOCIATION DU CHANTIER STAINOIS D'INSERTION,927441.0,24950.0,44864.0,342799.0,346609.0,496147.0,72.0,0.026901980826812704,0.6909222468341036,0.3737261992946182,0.04837396664585672,1,34.0,88,55.0,0
775007123_30062023.pdf,775007123,2023-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU CHER,3662098.0,-217313.0,-139344.0,3960133.0,1061865.0,6579054.0,11.0,-0.05934112085476686,0.6019304599111057,0.2899608366570201,-0.03805031978936664,1,14.0,94,18.0,0
775316409_31122023.pdf,775316409,2023-12-31,MFR VAL DE MANSE,2105823.0,93733.0,113500.0,894579.0,592406.0,2139101.0,35.0,0.044511338322356625,0.4182032545447831,0.28131804050008,0.05389816712990598,1,34.0,85,37.0,0
775463771_31122020.pdf,775463771,2020-12-31,MFR DE FEROLLES,1166340.0,105946.0,105953.0,894902.0,354818.0,1623771.0,62.0,0.09083629130442238,0.5511257437163245,0.304214894456162,0.09084229298489291,1,34.0,85,45.0,0
775463771_31122021.pdf,775463771,2021-12-31,MFR DE FEROLLES,1192369.0,33915.0,48340.0,1023322.0,367140.0,1623998.0,60.0,0.02844337616962534,0.6301251602526604,0.30790803853505083,0.04054114120712632,1,34.0,85,45.0,0
775463771_31122022.pdf,775463771,2022-12-31,MFR DE FEROLLES,1342052.0,88147.0,106369.0,1110702.0,395473.0,1731338.0,56.0,0.06568076348755487,0.6415281129392412,0.29467785152885284,0.0792584788070805,1,34.0,85,45.0,0
775463771_31122023.pdf,775463771,2023-12-31,MFR DE FEROLLES,1386636.0,4975.0,12487.0,1119475.0,399740.0,1913993.0,54.0,0.003587819730628658,0.5848898088968978,0.2882804138937688,0.009005247231429156,1,34.0,85,45.0,0
775618929_31122020.pdf,775618929,2020-12-31,"Association pour l'Accompagnement, le Mieux-être et le Logement des Isolés",44306947.0,511536.0,16552.0,5496915.0,22531031.0,40772347.0,52.0,0.011545277538531374,0.13481968550890633,0.5085214063609483,0.00037357572842922353,1,374.0,55,57.0,0
775618929_31122021.pdf,775618929,2021-12-31,Association AMLI,54678845.0,-511536.0,266566.0,5652218.0,34233733.0,51381067.0,59.0,-0.009355281736474133,0.11000585098787458,0.6260873469437769,0.004875121264906016,1,374.0,55,57.0,0
775618929_31122022.pdf,775618929,2022-12-31,Association AMLI,56353223.0,380561.0,380561.0,5842875.0,33359676.0,65309873.0,52.0,0.006753136373406717,0.08946388549859835,0.5919745885696724,0.006753136373406717,1,374.0,55,57.0,0
775618929_31122023.pdf,775618929,2023-12-31,Association AMLI,59896615.0,19823.0,217561.0,6062833.0,29371794.0,69366197.0,49.0,0.0003309535939551843,0.08740327799720662,0.4903748567427391,0.0036322753798357387,1,374.0,55,57.0,0
775647324_31082020.pdf,775647324,2020-08-31,Association Saint-Marc d'Education Chrétienne,8931251.0,1122383.0,97482.0,3364758.0,4470489.0,12854872.0,10.0,0.1256691811707005,0.261749630801458,0.5005445485744382,0.01091470836504315,0,374.0,85,69.0,0
775647324_31082021.pdf,775647324,2021-08-31,Association Saint-Marc d'Education Chrétienne,11125146.0,1629706.0,1877660.0,6163153.0,5373938.0,12965034.0,37.0,0.1464885045104127,0.47536728403488954,0.48304426746399554,0.16877621201555468,0,374.0,85,69.0,0
775647324_31082023.pdf,775647324,2023-08-31,ASSOCIATION SAINT MARC D'EDUCATION CHRETIENNE,12160368.0,880150.0,965831.0,8127587.0,5271194.0,14925908.0,36.0,0.07237856617497102,0.5445288152653761,0.4334732304153953,0.07942448781155308,0,374.0,85,69.0,0
775887557_30062019.pdf,775887557,2019-06-30,Fédération Départementale des Chasseurs du Gard,2622654.0,470061.0,526834.0,2786926.0,2506069.0,3498816.0,7.0,0.17923103848239227,0.7965340275110209,0.9555469383304088,0.20087819437867138,1,34.0,93,30.0,0
775887557_30062020.pdf,775887557,2020-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU GARD,2343209.0,224234.0,280498.0,3102049.0,99200.0,3728206.0,12.0,0.09569526235175778,0.8320487119005763,0.04233510540459686,0.11970677818325211,1,34.0,93,30.0,0
775887557_30062021.pdf,775887557,2021-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU GARD,2713964.0,154768.0,94648.0,3181697.0,2469400.0,3854056.0,11.0,0.05702654862039438,0.8255450880838265,0.9098867928977687,0.03487444932946789,1,34.0,93,30.0,0
775887557_30062022.pdf,775887557,2022-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU GARD,2703866.0,-49975.0,15551.0,3182249.0,2806475.0,4140120.0,10.0,-0.018482794635532974,0.7686368994135435,1.0379489959931447,0.005751394484785858,1,34.0,93,30.0,0
778642116_30062022.pdf,778642116,2022-06-30,Association F.D.C.Y.,4487682.0,-1514013.0,-1486546.0,1338537.0,866097.0,6818092.0,8.0,-0.3373708297513059,0.19632134620653402,0.19299428970234522,-0.3312502980380517,0,14.0,84,89.0,0
778642116_30062023.pdf,778642116,2023-06-30,Association F.D.C.Y.,6568386.0,1020467.0,1009812.0,2348349.0,1171023.0,6665604.0,4.0,0.1553603883815598,0.3523085079761714,0.17828169659943857,0.1537382242761007,0,14.0,84,89.0,0
778859793_31122020.pdf,778859793,2020-12-31,ASSOCIATION SOCIETE PROTECTRICE DES ANIMAUX,1062708.0,196461.0,203680.0,2782248.0,2999158.0,3144857.0,4.0,0.18486827990379295,0.8846977779911773,2.822184457066287,0.19166130301079884,0,34.0,94,67.0,0
778859793_31122021.pdf,778859793,2021-12-31,Association SOCIETE PROTECTRICE DES ANIMAUX DE STRASBOURG,1074462.0,-42710.0,-29160.0,3034088.0,1954978.0,3146791.0,9.0,-0.0397501261096251,0.9641847838003859,1.8194947797130099,-0.027139163600015635,1,34.0,94,67.0,0
778859793_31122022.pdf,778859793,2022-12-31,SOCIETE PROTECTRICE DES ANIMAUX DE STRASBOURG,1772459.0,476160.0,488601.0,3522688.0,3472520.0,3626894.0,3.0,0.2686437316744703,0.9712685289396381,1.9591539211908429,0.27566279389255266,1,34.0,94,67.0,0
779404987_31122020.pdf,779404987,2020-12-31,Fondation Foyer de Charité,7846841.0,-1931189.0,-1731785.0,28763130.0,14296234.0,36335041.0,0.0,-0.2461103774117508,0.7916085742135257,1.8219094792413915,-0.2206983676615851,1,34.0,88,26.0,0
779404987_31122021.pdf,779404987,2021-12-31,Fondation Foyer de Charité,7213084.0,-1239789.0,-397797.0,28365333.0,15236777.0,38174167.0,0.0,-0.17188057147261837,0.7430504770411887,2.1123803632399123,-0.05514936468229124,1,34.0,88,26.0,0
779404987_31122022.pdf,779404987,2022-12-31,Fondation Foyer de Charité,6196364.0,-1901332.0,-1938562.0,26426771.0,13618331.0,35628481.0,0.0,-0.30684640218037545,0.741731621957164,2.1977938997773534,-0.3128547645038284,1,34.0,88,26.0,0
779404987_31122023.pdf,779404987,2023-12-31,Fondation Foyer de Charité,7300517.0,-1089855.0,-324657.0,26102114.0,12328121.0,33959725.0,0.0,-0.14928463285545393,0.7686197105541932,1.6886641041997437,-0.04447041216396044,0,34.0,88,26.0,0
779918036_31082020.pdf,779918036,2020-08-31,MJC JEAN MACE,1155418.0,116233.0,68529.0,246091.0,527986.0,671585.0,59.0,0.1005982250579444,0.3664331395132411,0.4569653579916532,0.0593110025981939,1,74.0,94,69.0,0
779918036_31082021.pdf,779918036,2021-08-31,ASSOCIATION MJC JEAN MACE,1125792.0,436.0,49118.0,295208.0,393953.0,634717.0,68.0,0.00038728290838805035,0.4651017697651079,0.3499340908444899,0.043629729115147384,1,74.0,94,69.0,0
779918036_31082022.pdf,779918036,2022-08-31,ASSOCIATION MJC JEAN MACE,1248230.0,-79684.0,1826.0,297034.0,417416.0,693090.0,58.0,-0.06383759403315094,0.42856483284999064,0.33440631934819703,0.0014628714259391298,1,74.0,94,69.0,0
779918036_31082023.pdf,779918036,2023-08-31,ASSOCIATION MJC JEAN MACE,1198424.0,-31932.0,44614.0,252420.0,338309.0,667638.0,59.0,-0.026644993758469456,0.3780791386949215,0.2822949139870363,0.037227225088950155,1,74.0,94,69.0,0
780348074_31122021.pdf,780348074,2021-12-31,Association Diocésaine de Troyes,3613906.0,228478.0,212952.0,5488708.0,2538088.0,9561667.0,1.0,0.06322189896472127,0.5740325405601345,0.7023115709152369,0.05892571638553964,1,34.0,94,10.0,0
780348074_31122022.pdf,780348074,2022-12-31,ASSOC DIOCESE DE TROYES -CURIE-,3858162.0,101247.0,844336.0,3006593.0,6826640.0,10448933.0,0.0,0.026242288426457986,0.2877416287385516,1.7694021142709921,0.21884410245085614,0,34.0,94,10.0,0
780348074_31122023.pdf,780348074,2023-12-31,ASSOC DIOCESE DE TROYES,3584495.0,-96640.0,5575.0,6666488.0,7917401.0,11294668.0,0.0,-0.0269605620875465,0.5902331967615161,2.2087911965283813,0.0015553097437714378,1,34.0,94,10.0,0
782282966_31122020.pdf,782282966,2020-12-31,OFFICE DE TOURISME DE CAMBO-LES-BAINS,313966.0,-1661.0,113.0,86620.0,107153.0,145980.0,71.0,-0.00529038176108241,0.5933689546513221,0.3412885471675277,0.0003599115827828491,1,7.5,79,64.0,0
782282966_31122021.pdf,782282966,2021-12-31,OFFICE DE TOURISME DE CAMBO-LES-BAINS,367844.0,30736.0,38045.0,71120.0,146902.0,186435.0,65.0,0.08355716010047738,0.3814734357819079,0.3993595110970955,0.10342699622666131,1,7.5,79,64.0,0
782282966_31122022.pdf,782282966,2022-12-31,OFFICE DE TOURISME DE CAMBO-LES-BAINS,381697.0,3282.0,-310.0,70810.0,143636.0,189318.0,53.0,0.008598443267827622,0.37402676977360844,0.3763089571047192,-0.0008121625268210124,1,7.5,79,64.0,0
782282966_31122023.pdf,782282966,2023-12-31,OFFICE DE TOURISME DE CAMBO-LES-BAINS,363159.0,-27580.0,-24299.0,46511.0,100934.0,155953.0,56.0,-0.07594469640019937,0.29823728943976713,0.2779333570144207,-0.06691008621567963,1,7.5,79,64.0,0
783201999_31122020.pdf,783201999,2020-12-31,ASSOCIATION DIOCESAINE D'AVIGNON,6064221.0,-804602.0,289295.0,19704003.0,3610802.0,25742622.0,27.0,-0.1326801909099289,0.765423312357226,0.5954271785279593,0.0477052205056511,1,14.0,94,84.0,0
783201999_31122021.pdf,783201999,2021-12-31,ASSOCIATION DIOCESAINE D'AVIGNON,6064221.0,-804602.0,-289295.0,19704003.0,3610802.0,25742622.0,27.0,-0.1326801909099289,0.765423312357226,0.5954271785279593,-0.0477052205056511,1,14.0,94,84.0,0
783201999_31122022.pdf,783201999,2022-12-31,ASSOCIATION DIOCESAINE D'AVIGNON,6355173.0,82127.0,99403.0,19596997.0,7351170.0,25434451.0,0.0,0.012922858276242047,0.770490269280827,1.1567222481590982,0.01564127365218854,1,14.0,94,84.0,0
783201999_31122023.pdf,783201999,2023-12-31,ASSOCIATION DIOCESAINE D'AVIGNON,5784288.0,244830.0,342185.0,19255476.0,7283000.0,24723007.0,9.0,0.04232673061922228,0.7788484628912656,1.2591005150504262,0.059157669880891134,1,14.0,94,84.0,0
784337131_31122020.pdf,784337131,2020-12-31,SOLIHA Paris Hauts de Seine Val d'Oise,10049920.0,283733.0,284471.0,5295477.0,7258102.0,14132106.0,46.0,0.028232364038718715,0.37471251630860963,0.7222049528752468,0.02830579745908425,1,149.0,88,75.0,0
784337131_31122021.pdf,784337131,2021-12-31,SOLIHA Grand Paris,11362793.0,592185.0,554761.0,5842911.0,7071455.0,16325245.0,49.0,0.052116147852028984,0.3579064816485143,0.6223342271570027,0.04882259141744464,1,149.0,88,75.0,0
784337131_31122022.pdf,784337131,2022-12-31,SOLIHA Grand Paris,12067315.0,592072.0,456773.0,6292356.0,3610624.0,16208453.0,49.0,0.049064104152415015,0.38821447056051556,0.29920690725318766,0.03785208225690636,1,149.0,88,75.0,0
784337131_31122023.pdf,784337131,2023-12-31,SOLIHA Grand Paris,13460316.0,770271.0,609288.0,6894315.0,2820919.0,16511406.0,51.0,0.0572253281423705,0.417548632745146,0.209573014481978,0.04526550491088025,1,149.0,88,75.0,0
786127613_31122021.pdf,786127613,2021-12-31,MFREO Institut Rural des Mauges,2052397.0,145753.0,181131.0,1349306.0,1090179.0,2166889.0,35.0,0.07101598764761398,0.6226927175319087,0.5311735497566992,0.08825339347114618,1,34.0,85,49.0,0
786127613_31122022.pdf,786127613,2022-12-31,MFREO Institut Rural des Mauges,2076836.0,-41527.0,1413.0,1322409.0,832638.0,2115831.0,35.0,-0.01999531980377844,0.6250069121777685,0.40091658657688906,0.0006803618581342003,1,34.0,85,49.0,0
786127613_31122023.pdf,786127613,2023-12-31,MFREO Institut Rural des Mauges,2299197.0,-85747.0,-51371.0,1028723.0,645792.0,2354369.0,32.0,-0.03729432493170442,0.4369421275934231,0.280877193211369,-0.02234301801889964,1,34.0,85,49.0,0
788352888_31122020.pdf,788352888,2020-12-31,Centre Socio Culturel du Château - Maison des Jeunes et de la Culture,580225.0,39455.0,39265.0,136753.0,233304.0,472460.0,97.0,0.06799948295919686,0.28944884223003003,0.4020922917833599,0.06767202378387695,1,7.5,94,44.0,0
788352888_31122021.pdf,788352888,2021-12-31,Centre Socioculturel du Château,677211.0,1738.0,478.0,137231.0,194875.0,530480.0,95.0,0.0025664084015174,0.2586921278841804,0.2877611261482758,0.0007058361426497797,1,7.5,94,44.0,0
788352888_31122022.pdf,788352888,2022-12-31,Association Ctre Socioculturel du Château,794863.0,3579.0,10159.0,147390.0,492637.0,581364.0,92.0,0.0045026627230101285,0.2535244700394245,0.6197759865536576,0.012780818832930958,0,7.5,94,44.0,0
788352888_31122023.pdf,788352888,2023-12-31,Association Centre Socioculturel du Château,784469.0,20352.0,26205.0,173595.0,230935.0,603511.0,95.0,0.02594366380315857,0.2876418159735282,0.29438384435841314,0.03340476169230397,0,7.5,94,44.0,0
791653736_31122020.pdf,791653736,2020-12-31,Fonds de dotation APEI OUEST 44,5600.0,4900.0,-953.0,24383.0,28982.0,30682.0,0.0,0.875,0.794700475849032,5.175357142857143,-0.17017857142857143,1,,94,44.0,0
791653736_31122021.pdf,791653736,2021-12-31,Fonds de dotation APEI OUEST 44,2460.0,,1489.0,25871.0,25871.0,26571.0,0.0,,0.9736554890670279,10.516666666666667,0.6052845528455284,1,,94,44.0,0
791653736_31122022.pdf,791653736,2022-12-31,Fonds de dotation APEI OUEST 44,2014.0,0.0,0.0,41694.0,42534.0,42534.0,0.0,0.0,0.9802510932430526,21.11916583912612,0.0,1,,94,44.0,0
791653736_31122023.pdf,791653736,2023-12-31,HANDISOLIDAIRE Fonds de dotation,1298.0,0.0,0.0,51690.0,48054.0,51690.0,0.0,0.0,1.0,37.02157164869029,0.0,1,,94,44.0,0
795067164_31122020.pdf,795067164,2020-12-31,Association FOODWATCH FRANCE,771413.0,-5840.0,-5334.0,-592537.0,266721.0,297968.0,0.0,-0.007570523182782764,-1.988592734790313,0.3457564236018838,-0.006914584016603298,0,14.0,94,75.0,0
795067164_31122021.pdf,795067164,2021-12-31,Foodwatch France,1654852.0,-37936.0,722228.0,129691.0,191379.0,236851.0,0.0,-0.0229241043912084,0.5475636581648378,0.11564719987044159,0.4364305690176523,1,14.0,94,75.0,0
795067164_31122022.pdf,795067164,2022-12-31,foodwatch France,1052499.0,51442.0,52450.0,182141.0,288898.0,335810.0,0.0,0.04887605593924555,0.5423930198624222,0.2744876717222534,0.04983377656415826,1,14.0,94,75.0,0
795067164_31122023.pdf,795067164,2023-12-31,foodwatch France,1261762.0,67262.0,69818.0,251959.0,361854.0,465533.0,0.0,0.05330799310805049,0.5412269377251452,0.28678467096013355,0.05533373171802606,1,14.0,94,75.0,0
800573487_31122020.pdf,800573487,2020-12-31,Fonds ATHENAS,75925.0,,74736.0,151722.0,151585.0,151722.0,0.0,,1.0,1.9965097135330918,0.9843398090220612,0,,94,39.0,0
800573487_31122021.pdf,800573487,2021-12-31,ASSO. FONDS ATHENAS,83336.0,57126.0,57368.0,209089.0,196696.0,211665.0,0.0,0.6854900643179418,0.9878298254316963,2.360276471152923,0.6883939713929155,0,,94,39.0,0
