url,title,pdf_url,chambre,exercices,pub_date,is_loi_1901
https://www.ccomptes.fr/fr/publications/association-club-athletique-dignois-section-football-digne-les-bains-alpes-de-haute,Association Club athlétique dignois – Section football à Digne-les-Bains (Alpes-de-Haute-Provence),https://www.ccomptes.fr/sites/default/files/2023-10/PAR2022-1424.pdf,,,2022-11-07,false
https://www.ccomptes.fr/fr/publications/association-hyeres-toulon-var-basket-htvb,Association Hyères Toulon Var Basket (HTVB),https://www.ccomptes.fr/sites/default/files/2023-10/PAR2022-1345.pdf,,,2022-09-27,false
https://www.ccomptes.fr/fr/publications/association-culturelle-tourquennoise-nord,Association culturelle tourquennoise (Nord),https://www.ccomptes.fr/sites/default/files/2023-10/HFR2022-045.pdf,,,2022-09-27,false
https://www.ccomptes.fr/fr/publications/association-cercle-des-nageurs-de-marseille-bouches-du-rhone,Association Cercle des nageurs de Marseille (Bouches-du-Rhône),https://www.ccomptes.fr/sites/default/files/2023-10/PAR2020-0089.pdf,,,2022-09-21,false
https://www.ccomptes.fr/fr/publications/association-le-fresnoy-studio-national-des-arts-contemporains-nord,"Association ""Le Fresnoy - Studio national des arts contemporains"" (Nord)",https://www.ccomptes.fr/sites/default/files/2022-03/HFR2022-012.pdf,Hauts-de-France,,2022-03-18,true
https://www.ccomptes.fr/fr/publications/fondation-de-lap-hp-pour-la-recherche,Fondation de l’AP-HP pour la recherche,https://www.ccomptes.fr/sites/default/files/2023-10/IDR2022-30.pdf,Île-de-France,,2022-07-26,true
https://www.ccomptes.fr/fr/publications/association-de-lecomusee-dalsace-haut-rhin,Association de l'écomusée d'Alsace (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALR200702.pdf,,,2007-02-13,false
https://www.ccomptes.fr/fr/publications/association-de-developpement-du-bas-rhin-adira-bas-rhin,Association de développement du Bas-Rhin (ADIRA) (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALR200703.pdf,,,2007-02-26,false
https://www.ccomptes.fr/fr/publications/association-du-pole-diderot-haute-marne,Association du Pôle Diderot (Haute-Marne),https://www.ccomptes.fr/sites/default/files/EzPublish/CHR200705.pdf,,,2007-03-23,false
https://www.ccomptes.fr/fr/publications/association-3i-lorraine-moselle,Association 3i Lorraine (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/LOR200723.pdf,,,2007-08-16,false
https://www.ccomptes.fr/fr/publications/association-reims-champagne-basket-marne,Association Reims Champagne Basket (Marne),https://www.ccomptes.fr/sites/default/files/EzPublish/CHR200815.pdf,,,2008-09-23,false
https://www.ccomptes.fr/fr/publications/association-metz-handball-moselle,Association Metz Handball (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/LOR200836.pdf,,,2008-11-20,false
https://www.ccomptes.fr/fr/publications/association-sluc-nancy-basket-meurthe-et-moselle,"Association ""SLUC Nancy Basket"" (Meurthe et Moselle)",https://www.ccomptes.fr/sites/default/files/EzPublish/LOR200838.pdf,,,2008-11-21,false
https://www.ccomptes.fr/fr/publications/association-regionale-des-organismes-dhlm-dalsace-areal-bas-rhin,Association régionale des organismes d'HLM d'Alsace (AREAL) (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALR200917.pdf,,,2009-09-07,false
https://www.ccomptes.fr/fr/publications/association-auboise-pour-la-sauvegarde-de-lenfance-et-de-ladolescence-aasea-aube,Association auboise pour la sauvegarde de l'enfance et de l'adolescence (AASEA) (Aube),https://www.ccomptes.fr/sites/default/files/EzPublish/CHR201001.pdf,,,2010-02-04,false
https://www.ccomptes.fr/fr/publications/association-adelpa-marne,Association  Adelpa Marne),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00118074_JF_INTERNET1.pdf,,,2010-12-03,false
https://www.ccomptes.fr/fr/publications/association-de-gestion-des-equipements-sociaux-bas-rhin,Association de gestion des équipements sociaux (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00151957_JF_INTERNET1.pdf,,,2015-11-19,false
https://www.ccomptes.fr/fr/publications/association-de-gestion-des-equipements-sociaux-bas-rhin-0,Association de gestion des équipements sociaux (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00151956_JF_INTERNET1.pdf,,,2015-11-19,false
https://www.ccomptes.fr/fr/publications/association-euskal-moneta-pyrenees-atlantiques,Association Euskal Moneta (Pyrénées-Atlantiques),https://www.ccomptes.fr/sites/default/files/2023-10/NAR2022-003.pdf,,,2022-06-21,false
https://www.ccomptes.fr/fr/publications/association-des-interesses-aux-travaux-de-defense-et-dassainissement-des-plaines-de,"Association des intéressés aux travaux de défense et d'assainissement des plaines de l'Isère, du Drac et de la Romanche - Grenoble (Isère)",https://www.ccomptes.fr/sites/default/files/EzPublish/RAL200130.pdf,,,2001-12-12,false
https://www.ccomptes.fr/fr/publications/association-pour-le-developpement-economique-de-la-region-lyonnaise-aderly-rhone-0,Association pour le développement économique de la région lyonnaise (Aderly) (Rhône),https://www.ccomptes.fr/sites/default/files/EzPublish/RAR200608.pdf,,,2006-06-21,false
https://www.ccomptes.fr/fr/publications/association-thermauvergne-puy-de-dome,Association Thermauvergne (Puy-de-Dôme),https://www.ccomptes.fr/sites/default/files/EzPublish/ARA201438.pdf,,,2014-10-21,false
https://www.ccomptes.fr/fr/publications/association-prioriterre-haute-savoie,Association Prioriterre (Haute-Savoie),https://www.ccomptes.fr/sites/default/files/EzPublish/ARA201546.pdf,,2008-2012,2015-11-03,false
https://www.ccomptes.fr/fr/publications/association-viltais-allier,Association Viltaïs (Allier),https://www.ccomptes.fr/sites/default/files/2023-10/AA202231.pdf,Bourgogne-Franche-Comté,2016+,2022-06-10,true
https://www.ccomptes.fr/fr/publications/association-declic-villeurbanne-jeune-villeurbanne-rhone,Association Déclic Villeurbanne Jeune - Villeurbanne (Rhône),https://www.ccomptes.fr/sites/default/files/EzPublish/RAL98027.pdf,,,1998-07-29,false
https://www.ccomptes.fr/fr/publications/association-pour-la-musique-villeurbanne-rhone,Association pour la Musique - Villeurbanne (Rhône),https://www.ccomptes.fr/sites/default/files/EzPublish/RAL98026.pdf,,,1998-07-29,false
https://www.ccomptes.fr/fr/publications/association-fonciere-de-remembrement-de-mussy-sur-seine-aube,Association foncière de remembrement de Mussy-sur-Seine (Aube),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00116360_JF_INTERNET1.pdf,,,2011-03-22,false
https://www.ccomptes.fr/fr/publications/association-du-centre-choregraphique-national-ballet-de-nancy-meurthe-et-moselle,Association du centre chorégraphique national-ballet de Nancy (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00116028_JF_INTERNET1.pdf,,,2011-04-27,false
https://www.ccomptes.fr/fr/publications/association-solidarites-nationales-et-internationales-sni-meurthe-et-moselle,Association solidarités nationales et internationales (SNI) (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00122736_JF_INTERNET1.pdf,,,2011-08-22,false
https://www.ccomptes.fr/fr/publications/association-moselle-arts-vivants-moselle,Association Moselle Arts vivants (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00131421_JF_INTERNET1.pdf,,,2012-06-22,false
https://www.ccomptes.fr/fr/publications/association-lorraine-de-formation-et-de-recherche-en-action-sociale-alforeas-moselle-1,Association Lorraine de Formation et de recherche en Action Sociale (ALFOREAS) (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00129509_JF_INTERNET1.pdf,,,2012-08-07,false
https://www.ccomptes.fr/fr/publications/association-lorraine-de-formation-et-de-recherche-en-action-sociale-alforeas-moselle-0,Association Lorraine de Formation et de recherche en Action Sociale (ALFOREAS) (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00129537_JF_INTERNET1.pdf,,,2012-08-07,false
https://www.ccomptes.fr/fr/publications/association-lorraine-de-formation-et-de-recherche-en-action-sociale-alforeas-moselle,Association Lorraine de Formation et de recherche en Action Sociale (ALFOREAS) (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00129553_JF_INTERNET1.pdf,,,2012-10-02,false
https://www.ccomptes.fr/fr/publications/association-de-gestion-detablissement-et-services-pour-personnes-agees-nord-ardennes,Association de gestion d'établissement et services pour personnes âgées Nord Ardennes (Agespana) (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00148101_JF_INTERNET1.pdf,,,2015-05-29,false
https://www.ccomptes.fr/fr/publications/association-de-developpement-urbain-de-laire-urbaine-de-lagglomeration-nanceienne,Association de développement urbain de l'aire urbaine de l'agglomération nancéienne (ADUAN) (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/ADUAN.pdf,,,2015-05-29,false
https://www.ccomptes.fr/fr/publications/association-pour-laccompagnement-et-le-maintien-domicile-haut-rhin,Association pour l'accompagnement et le maintien à domicile (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00148813_JF_INTERNET1.pdf,,,2015-07-01,false
https://www.ccomptes.fr/fr/publications/association-bas-rhinoise-daide-aux-personnes-agees-abrapa-bas-rhin,Association bas-rhinoise d'aide aux personnes agées (Abrapa) (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00148938_JF_INTERNET1.pdf,,,2015-07-08,false
https://www.ccomptes.fr/fr/publications/association-des-personnels-de-la-ville-et-de-la-communaute-urbaine-de-strasbourg-bas,Association des personnels de la Ville et de la Communauté Urbaine de Strasbourg (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00137923_JF_INTERNET1.pdf,,,2013-10-23,false
https://www.ccomptes.fr/fr/publications/association-initiatives-evenements-haut-rhin,Association Initiatives évènements (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00137885_JF_INTERNET1.pdf,,,2013-11-07,false
https://www.ccomptes.fr/fr/publications/association-va-expo-haut-rhin,Association VA Expo (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00138484_JF_INTERNET1.pdf,,,2013-11-07,false
https://www.ccomptes.fr/fr/publications/association-amicale-du-personnel-de-la-ville-de-mulhouse-et-de-m2a-haut-rhin,Association - Amicale du personnel de la ville de Mulhouse et de M2A (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00140701_JF_INTERNET1.pdf,,,2014-04-23,false
https://www.ccomptes.fr/fr/publications/association-iconoval-bas-rhin,Association Iconoval (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00143517_JF_INTERNET1.pdf,,,2014-09-24,false
https://www.ccomptes.fr/fr/publications/association-petite-enfance-enfance-et-famille-apeef-bordeaux-gironde,"Association Petite Enfance, Enfance et Famille (APEEF) - Bordeaux (Gironde)",https://www.ccomptes.fr/sites/default/files/EzPublish/JF00130898_JF_INTERNET1.pdf,,,2013-01-08,false
https://www.ccomptes.fr/fr/publications/association-departementale-daide-domicile-aux-personnes-et-daccompagnement-de-la,Association départementale d'aide à domicile aux personnes et d'accompagnement de la Corrèze (Adapac) - Brive-la-Gaillarde (Corrèze),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00151059_JF_INTERNET1.pdf,,,2015-07-01,false
https://www.ccomptes.fr/fr/publications/association-relais-mont-sur-meurthe-meurthe-et-moselle,Association Relais - Mont-sur-Meurthe (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/JF00124492_JF_INTERNET1.pdf,,,2011-12-27,false
https://www.ccomptes.fr/fr/publications/association-du-centre-de-loisirs-damneville-moselle,Association du « Centre de loisirs d'Amnéville » (Moselle),https://www.ccomptes.fr/sites/default/files/EzPublish/LOR200524.pdf,,,2005-05-25,false
https://www.ccomptes.fr/fr/publications/tahitian-pearl-association-french-polynesia-tpafp-polynesie-francaise,Tahitian Pearl Association of French Polynesia (TPAFP) (Polynésie française),https://www.ccomptes.fr/sites/default/files/2023-10/PFR2021018.pdf,Polynésie française,,2022-04-28,false
https://www.ccomptes.fr/fr/publications/association-larsenal-eure,"Association ""L'Arsenal"" (Eure)",https://www.ccomptes.fr/sites/default/files/2023-10/NDR2022-003.pdf,,2015-2019,2022-04-25,false
https://www.ccomptes.fr/fr/publications/association-agence-durbanisme-de-la-region-angevine-aura-maine-et-loire,Association Agence d'urbanisme de la région angevine (AURA) (Maine-et-Loire),https://www.ccomptes.fr/sites/default/files/2022-04/ROD-2022-209-AURA.pdf,Pays de la Loire,,2022-04-07,true
https://www.ccomptes.fr/fr/publications/association-du-centre-de-formation-des-apprentis-des-maisons-familiales-de-vendee,Association du centre de formation des apprentis des maisons familiales de Vendée,https://www.ccomptes.fr/sites/default/files/2022-03/ROD-2022-206-ACFA-Vend--e.pdf,Pays de la Loire,2015+,2022-03-24,true
https://www.ccomptes.fr/fr/publications/association-du-centre-culturel-de-lancienne-abbaye-des-premontres-de-pont-mousson,Association du Centre culturel de l'ancienne abbaye des Prémontrés de Pont-à-Mousson (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/2023-10/GER202203.pdf,Grand Est,,2022-03-08,true
https://www.ccomptes.fr/fr/publications/association-agence-ariege-attractivite-ariege,Association Agence Ariège Attractivité (Ariège),https://www.ccomptes.fr/sites/default/files/2023-10/OCR2022-09.pdf,,2018-2021,2022-03-02,false
https://www.ccomptes.fr/fr/publications/fondation-arc-en-ciel-doubs,Fondation Arc-en-Ciel (Doubs),https://www.ccomptes.fr/sites/default/files/2023-10/BFR2021-21.pdf,,2016+,2022-01-28,false
https://www.ccomptes.fr/fr/publications/association-pour-la-prevention-et-linsertion-socio-educative-en-guadeloupe-apiseg,Association pour la prévention et l'insertion socio-éducative en Guadeloupe (Apiseg),https://www.ccomptes.fr/sites/default/files/2021-12/RAN2021-0637.pdf,Guadeloupe,2016-2019,2021-12-10,true
https://www.ccomptes.fr/fr/publications/association-jeunesse-et-avenir-loire-atlantique,Association Jeunesse et Avenir (Loire-Atlantique),https://www.ccomptes.fr/sites/default/files/2021-12/ROD-2021-237-AJA.pdf,Pays de la Loire,2020+,2021-12-17,true
https://www.ccomptes.fr/fr/publications/association-mission-locale-de-la-mayenne-mayenne,Association Mission locale de la Mayenne (Mayenne),https://www.ccomptes.fr/sites/default/files/2021-12/ROD-2021-234-Mission-locale_53.pdf,Pays de la Loire,,2021-12-03,true
https://www.ccomptes.fr/fr/publications/association-daide-aux-personnes-agees-gerant-letablissement-dhebergement-pour,Association d'aide aux personnes âgées gérant l'établissement d'hébergement pour personnes âgées dépendantes (Ehpad) A Ziglia (Haute-Corse),https://www.ccomptes.fr/sites/default/files/2021-12/ROD2-EHPAD-A-ZIGLIA.pdf,Corse,,2021-12-01,true
https://www.ccomptes.fr/fr/publications/association-opera-national-de-lyon-metropole-de-lyon,Association Opéra national de Lyon (métropole de Lyon),https://www.ccomptes.fr/sites/default/files/2021-11/ARA202136.pdf,Auvergne-Rhône-Alpes,2010-2019,2021-11-22,true
https://www.ccomptes.fr/fr/publications/association-le-cycle-golbeen-golbey-vosges,Association Le Cycle golbéen - Golbey (Vosges),https://www.ccomptes.fr/sites/default/files/EzPublish/LOL200026.pdf,,,2000-10-03,false
https://www.ccomptes.fr/fr/publications/association-pour-la-restauration-des-immeubles-anciens-aria-mulhouse-haut-rhin,Association pour la restauration des immeubles anciens (ARIA) - Mulhouse (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL200026.pdf,,,2000-09-04,false
https://www.ccomptes.fr/fr/publications/association-amicale-des-sapeurs-pompiers-de-vitry-le-francois-marne,Association amicale des sapeurs-pompiers de Vitry-le-François (Marne),https://www.ccomptes.fr/sites/default/files/EzPublish/CHL200014.pdf,,,2000-07-06,false
https://www.ccomptes.fr/fr/publications/association-pour-le-bilinguisme-en-classe-des-la-maternelle-abc-zweiprachigkeit,Association pour le bilinguisme en classe dès la maternelle ABC Zweiprachigkeit - Schweighouse-sur-Moder (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL200016.pdf,,,2000-05-10,false
https://www.ccomptes.fr/fr/publications/association-la-filature-mulhouse-haut-rhin,Association La Filature - Mulhouse (Haut-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL200011.pdf,,,2000-04-10,false
https://www.ccomptes.fr/fr/publications/association-de-developpement-du-bas-rhin-adira-strasbourg,Association de développement du Bas-Rhin (Adira) - Strasbourg,https://www.ccomptes.fr/sites/default/files/EzPublish/ALL200002.pdf,,,2000-01-07,false
https://www.ccomptes.fr/fr/publications/association-fonciere-urbaine-autorisee-du-zinkenthal-mittelhausbergen-bas-rhin,Association foncière urbaine autorisée du Zinkenthal - Mittelhausbergen (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL99023.pdf,,,1999-06-08,false
https://www.ccomptes.fr/fr/publications/association-pour-la-promotion-et-la-communication-du-haut-rhin-approch-colmar,Association pour la promotion et la communication du Haut-Rhin (Approch) - Colmar,https://www.ccomptes.fr/sites/default/files/EzPublish/ALL99014.pdf,,,1999-06-08,false
https://www.ccomptes.fr/fr/publications/association-de-gestion-des-equipements-sociaux-ages-strasbourg-bas-rhin,Association de gestion des équipements sociaux (Ages) - Strasbourg (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL98015.pdf,,,1998-07-22,false
https://www.ccomptes.fr/fr/publications/association-protagora-strasbourg-bas-rhin,Association Protagora - Strasbourg (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/EzPublish/ALL97044.pdf,,,1997-08-13,false
https://www.ccomptes.fr/fr/publications/fondation-saint-charles-de-nancy-meurthe-et-moselle,Fondation Saint-Charles de Nancy (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/2023-10/GER202121.pdf,,2016+,2021-10-05,false
https://www.ccomptes.fr/fr/publications/association-makoto-shi-kon-dojo-villeneuve-loubet-alpes-maritimes,Association Makoto Shi-Kon Dojo à Villeneuve-Loubet (Alpes-Maritimes),https://www.ccomptes.fr/sites/default/files/2021-09/PAR2021-1312.pdf,,,2021-09-30,false
https://www.ccomptes.fr/fr/publications/association-office-de-tourisme-intercommunal-de-bayeux-calvados,"Association ""Office de tourisme intercommunal de Bayeux"" (Calvados)",https://www.ccomptes.fr/sites/default/files/2023-10/NDR2021-012.pdf,Normandie,2013-2019,2021-09-28,true
https://www.ccomptes.fr/fr/publications/association-comite-des-oeuvres-sociales-cos-de-tourcoing-nord,"Association ""Comité des œuvres sociales"" (COS) de Tourcoing (Nord)",https://www.ccomptes.fr/sites/default/files/2021-09/HFR202159.pdf,,,2021-09-28,false
https://www.ccomptes.fr/fr/publications/association-pour-la-gestion-et-le-developpement-de-la-maison-de-retraite-saint-antoine,Association pour la gestion et le développement de la maison de retraite Saint-Antoine à Desvres dont enquête nationale sur la prise en charge des résidents en Ehpad (Pas-de-Calais),https://www.ccomptes.fr/sites/default/files/2021-09/HFR202144.pdf,,,2021-09-27,false
https://www.ccomptes.fr/fr/publications/association-mission-bassin-minier-nord-pas-de-calais-pas-de-calais,Association « Mission Bassin Minier Nord-Pas-de-Calais » (Pas-de-Calais),https://www.ccomptes.fr/sites/default/files/2021-09/HFR202154.pdf,,,2021-09-27,false
https://www.ccomptes.fr/fr/publications/association-arras-pays-dartois-basket-feminin-pas-de-calais,"Association ""Arras Pays d'Artois Basket Féminin"" (Pas-de-Calais)",https://www.ccomptes.fr/sites/default/files/2021-09/HFR202145.pdf,,2019+,2021-09-27,false
https://www.ccomptes.fr/fr/publications/association-des-football-clubs-de-creil-afc-creil-oise,Association des football clubs de Creil (AFC Creil) (Oise),https://www.ccomptes.fr/sites/default/files/2021-09/HFR202143.pdf,,,2021-09-22,false
https://www.ccomptes.fr/fr/publications/association-les-nids-seine-maritime,Association Les Nids (Seine-Maritime),https://www.ccomptes.fr/sites/default/files/2023-10/NDR-2021-10.pdf,Normandie,2015-2018,2021-09-14,true
https://www.ccomptes.fr/fr/publications/association-village-denfants-pierre-et-paule-saury-nievre,Association Village d'enfants Pierre et Paule Saury (Nièvre),https://www.ccomptes.fr/sites/default/files/2023-10/BFR2021-04.pdf,,,2021-07-01,false
https://www.ccomptes.fr/fr/publications/association-centre-choregraphique-national-roubaix-hauts-de-france-nord,Association « Centre chorégraphique national Roubaix Hauts-de-France » (Nord),https://www.ccomptes.fr/sites/default/files/2021-07/HFR202137.pdf,Hauts-de-France,,2021-07-07,true
https://www.ccomptes.fr/fr/publications/association-maison-denfants-jeanne-darc-cote-dor,Association Maison d'enfants Jeanne d'Arc  (Côte-d'Or),https://www.ccomptes.fr/sites/default/files/2023-10/BFR2021-02.pdf,,,2021-07-01,false
https://www.ccomptes.fr/fr/publications/association-plan-sequence-pas-de-calais,"Association ""Plan Séquence"" (Pas-de-Calais)",https://www.ccomptes.fr/sites/default/files/2021-06/HFR202131.pdf,Hauts-de-France,,2021-06-25,true
https://www.ccomptes.fr/fr/publications/association-opcalia,Association Opcalia,https://www.ccomptes.fr/sites/default/files/2023-10/20210503-arret-250-845-Opcalia.pdf,,,2021-05-03,false
https://www.ccomptes.fr/fr/publications/association-regionale-specialisee-daction-sociale-deducation-et-danimation-arsea-bas,Association régionale spécialisée d'action sociale d'éducation et d'animation (Arsea) (Bas-Rhin),https://www.ccomptes.fr/sites/default/files/2023-10/GER202109.pdf,Grand Est,,2021-04-30,true
https://www.ccomptes.fr/fr/publications/association-departementale-de-parents-et-damis-des-personnes-handicapees-mentales-de,Association départementale de parents et d'amis des personnes handicapées mentales de la Gironde (Adapei 33) - Bordeaux (Gironde),https://www.ccomptes.fr/sites/default/files/2021-04/NAR2021-010.pdf,,,2021-04-27,false
https://www.ccomptes.fr/fr/publications/association-realise-meurthe-et-moselle,Association Realise (Meurthe-et-Moselle),https://www.ccomptes.fr/sites/default/files/2023-10/GER202102.pdf,Grand Est,,2021-02-19,true
https://www.ccomptes.fr/fr/publications/association-departementale-des-pupilles-de-lenseignement-public-adpep-pyrenees,Association départementale des pupilles de l'enseignement public (ADPEP) (Pyrénées-Orientales),https://www.ccomptes.fr/sites/default/files/2023-10/OCR2021-26_0.pdf,,2016-2018,2021-04-19,false
https://www.ccomptes.fr/fr/publications/association-regionale-pour-lintegration-ari-marseille-bouches-du-rhone,Association régionale pour l’intégration (ARI) à Marseille (Bouches-du-Rhône),https://www.ccomptes.fr/sites/default/files/2021-03/PAR2021-0369.pdf,,,2021-04-20,false
https://www.ccomptes.fr/fr/publications/association-euralens-pas-de-calais,"Association ""Euralens"" (Pas-de-Calais)",https://www.ccomptes.fr/sites/default/files/2021-04/HFR202118.pdf,Hauts-de-France,,2021-04-16,true
https://www.ccomptes.fr/fr/publications/association-mission-locale-angevine-maine-et-loire,Association mission locale angevine (Maine-et-Loire),https://www.ccomptes.fr/sites/default/files/2021-04/ROD-2021-208-Mission-Locale-Angevine.pdf,,2015+,2021-04-06,false
https://www.ccomptes.fr/fr/publications/association-anef-loire-saint-etienne-loire,Association « Anef Loire » à Saint-Étienne (Loire),https://www.ccomptes.fr/sites/default/files/2023-10/ARA202106.pdf,Auvergne-Rhône-Alpes,2016-2018,2021-03-26,true
https://www.ccomptes.fr/fr/publications/association-rivages-propres-dont-enquete-regionale-sur-la-proprete-urbaine-pas-de,"Association ""Rivages propres"" dont enquête régionale sur la propreté urbaine (Pas-de-Calais)",https://www.ccomptes.fr/sites/default/files/2021-03/HFR202110.pdf,,,2021-03-25,false
https://www.ccomptes.fr/fr/publications/association-signalize-guadeloupe,Association Sign'Alizé (Guadeloupe),https://www.ccomptes.fr/sites/default/files/2021-03/RAN2021-0231.pdf,Guadeloupe,2019+,2021-03-16,true
https://www.ccomptes.fr/fr/publications/association-le-clos-du-nid-lozere,"Association ""Le Clos du Nid"" (Lozère)",https://www.ccomptes.fr/sites/default/files/2023-10/OCR2021-15.pdf,Occitanie,2016-2018,2021-03-08,true
https://www.ccomptes.fr/fr/publications/association-institut-lumiere-metropole-de-lyon,Association Institut Lumière (Métropole de Lyon),https://www.ccomptes.fr/sites/default/files/2023-10/ARA202041.pdf,Auvergne-Rhône-Alpes,2013-2019,2021-02-23,true
https://www.ccomptes.fr/fr/publications/association-pour-le-developpement-de-leducation-permanente-adep-nord,Association pour le développement de l'éducation permanente (ADEP) (Nord),https://www.ccomptes.fr/sites/default/files/2021-02/HFR202104.pdf,,,2021-02-11,false
https://www.ccomptes.fr/fr/publications/association-la-sauvegarde-de-lenfance-et-de-ladolescence-du-val-doise,Association La Sauvegarde de l’enfance et de l’adolescence du Val-d’Oise,https://www.ccomptes.fr/sites/default/files/2021-02/IDR-2021-04.pdf,,,2021-02-01,false
https://www.ccomptes.fr/fr/publications/association-interdepartementale-pour-le-developpement-des-actions-en-faveur-des,Association interdépartementale pour le développement des actions en faveur des personnes handicapées et inadaptées (Aidaphi) (Loiret),https://www.ccomptes.fr/sites/default/files/2021-01/CVLR-2021-002-cahier-1.pdf,Centre-Val de Loire,,2021-01-23,true
https://www.ccomptes.fr/fr/publications/association-batiment-cfa-normandie-seine-maritime,Association Bâtiment CFA Normandie (Seine-Maritime),https://www.ccomptes.fr/sites/default/files/2023-10/NDR2020-023.pdf,Normandie,2015-2018,2020-12-16,true
https://www.ccomptes.fr/fr/publications/association-adrama-angers-maine-et-loire,Association Adrama Angers (Maine-et-Loire),https://www.ccomptes.fr/sites/default/files/2023-10/ROD-2020-226-ADRAMA.pdf,Pays de la Loire,2014+,2020-12-17,true
https://www.ccomptes.fr/fr/publications/association-girondine-des-infirmes-moteurs-et-cerebraux-agimc-artigues-pres-bordeaux,Association girondine des infirmes moteurs et cérébraux (AGIMC) - Artigues-près-Bordeaux (Gironde),https://www.ccomptes.fr/sites/default/files/2023-10/NAR2020-050.pdf,,,2020-12-16,false
https://www.ccomptes.fr/fr/publications/fondation-lucy-lebon-haute-marne,Fondation Lucy Lebon (Haute-Marne),https://www.ccomptes.fr/sites/default/files/2023-10/GER202007.pdf,,,2020-07-21,false
https://www.ccomptes.fr/fr/publications/association-valenciennes-football-club-nord,"Association ""Valenciennes Football Club"" (Nord)",https://www.ccomptes.fr/sites/default/files/2023-10/HFR202056.pdf,,,2020-12-02,false
https://www.ccomptes.fr/fr/publications/association-pour-la-sauvegarde-de-lenfant-et-de-ladolescent-ladulte-asea-de-maine-et,Association pour la sauvegarde de l'enfant et de l'adolescent à l'adulte (ASEA) de Maine-et-Loire - Enquête Protection de l'enfant,https://www.ccomptes.fr/sites/default/files/2023-10/ROD-2020-225-ASEA.pdf,Pays de la Loire,2016+,2020-11-27,true
https://www.ccomptes.fr/fr/publications/association-de-valloires-somme,Association de Valloires (Somme),https://www.ccomptes.fr/sites/default/files/2023-10/HFR202068.pdf,Hauts-de-France,,2020-11-18,true
https://www.ccomptes.fr/fr/publications/association-sportive-beauvais-oise-asbo-oise,Association sportive Beauvais Oise (ASBO) (Oise),https://www.ccomptes.fr/sites/default/files/2023-10/HFR202070.pdf,,,2020-11-17,false
https://www.ccomptes.fr/fr/publications/association-comite-de-gestion-du-theatre-du-beauvaisis-oise,"Association ""Comité de gestion du théâtre du Beauvaisis"" (Oise)",https://www.ccomptes.fr/sites/default/files/2023-10/HFR202059.pdf,Hauts-de-France,2018+,2020-11-17,true
https://www.ccomptes.fr/fr/publications/association-des-amis-de-la-medecine-sociale-haute-garonne,Association des amis de la médecine sociale (Haute-Garonne),https://www.ccomptes.fr/sites/default/files/2023-10/OCR2020-32.pdf,Occitanie,2016-2018,2020-10-27,true
https://www.ccomptes.fr/fr/publications/association-syndicale-autorisee-asa-de-tralonca-haute-corse,Association syndicale autorisée (ASA) de Tralonca (Haute-Corse),https://www.ccomptes.fr/sites/default/files/EzPublish/COJ2007-013.pdf,,,2007-04-03,false
